nm, A
471,000000, 0,073911
470,000000, 0,073812
469,000000, 0,075525
468,000000, 0,076895
467,000000, 0,077109
466,000000, 0,078814
465,000000, 0,079614
464,000000, 0,080209
463,000000, 0,082358
462,000000, 0,082796
461,000000, 0,082616
460,000000, 0,084228
459,000000, 0,085150
458,000000, 0,085131
457,000000, 0,086389
456,000000, 0,087749
455,000000, 0,087784
454,000000, 0,088794
453,000000, 0,090066
452,000000, 0,089843
451,000000, 0,090148
450,000000, 0,091566
449,000000, 0,091280
448,000000, 0,090751
447,000000, 0,091971
446,000000, 0,092962
445,000000, 0,092635
444,000000, 0,092644
443,000000, 0,093382
442,000000, 0,094050
441,000000, 0,093132
440,000000, 0,092474
439,000000, 0,093120
438,000000, 0,093298
437,000000, 0,092624
436,000000, 0,091987
435,000000, 0,091525
434,000000, 0,091169
433,000000, 0,091088
432,000000, 0,090581
431,000000, 0,089792
430,000000, 0,089165
429,000000, 0,088615
428,000000, 0,088768
427,000000, 0,087324
426,000000, 0,085205
425,000000, 0,084461
424,000000, 0,084592
423,000000, 0,083745
422,000000, 0,081828
421,000000, 0,080811
420,000000, 0,081159
419,000000, 0,080655
418,000000, 0,078753
417,000000, 0,077159
416,000000, 0,076107
415,000000, 0,074818
414,000000, 0,073932
413,000000, 0,073360
412,000000, 0,072517
411,000000, 0,070858
410,000000, 0,069040
409,000000, 0,068480
408,000000, 0,067855
407,000000, 0,066825
406,000000, 0,065607
405,000000, 0,064457
404,000000, 0,062924
403,000000, 0,061686
402,000000, 0,060721
401,000000, 0,060581
400,000000, 0,059286
399,000000, 0,058176
398,000000, 0,057261
397,000000, 0,056872
396,000000, 0,055769
395,000000, 0,055447
394,000000, 0,055390
393,000000, 0,054939
392,000000, 0,053888
391,000000, 0,053376
390,000000, 0,053211
389,000000, 0,052234
388,000000, 0,051936
387,000000, 0,052467
386,000000, 0,053325
385,000000, 0,052748
384,000000, 0,052786
383,000000, 0,053133
382,000000, 0,053049
381,000000, 0,052827
380,000000, 0,054632
379,000000, 0,056149
378,000000, 0,054029
377,000000, 0,051361
376,000000, 0,052875
375,000000, 0,056104
374,000000, 0,056647
373,000000, 0,057954
372,000000, 0,060593
371,000000, 0,061011
370,000000, 0,062161
369,000000, 0,062833
368,000000, 0,064894
367,000000, 0,065955
366,000000, 0,067406
365,000000, 0,070023
364,000000, 0,069932
363,000000, 0,071312
362,000000, 0,073360
361,000000, 0,074012
360,000000, 0,075407
359,000000, 0,077930
358,000000, 0,079875
357,000000, 0,081407
356,000000, 0,084815
355,000000, 0,085991
354,000000, 0,089795
353,000000, 0,092104
352,000000, 0,094749
351,000000, 0,097248
350,000000, 0,098406
349,000000, 0,102081
348,000000, 0,104776
347,000000, 0,108579
346,000000, 0,111860
345,000000, 0,115057
344,000000, 0,118982
343,000000, 0,123614
342,000000, 0,127837
341,000000, 0,132077
340,000000, 0,137103
339,000000, 0,141521
338,000000, 0,146459
337,000000, 0,152693
336,000000, 0,156833
335,000000, 0,164417
334,000000, 0,167547
333,000000, 0,174168
332,000000, 0,180137
331,000000, 0,187061
330,000000, 0,191176
329,000000, 0,196661
328,000000, 0,202219
327,000000, 0,208105
326,000000, 0,213218
325,000000, 0,217355
324,000000, 0,222706
323,000000, 0,228713
322,000000, 0,232838
321,000000, 0,235573
320,000000, 0,240171
319,000000, 0,243949
318,000000, 0,245701
317,000000, 0,250702
316,000000, 0,251885
315,000000, 0,253338
314,000000, 0,256349
313,000000, 0,257785
312,000000, 0,260276
311,000000, 0,261518
310,000000, 0,261867
309,000000, 0,263785
308,000000, 0,264341
307,000000, 0,264310
306,000000, 0,265107
305,000000, 0,266399
304,000000, 0,264371
303,000000, 0,263608
302,000000, 0,263356
301,000000, 0,262250
300,000000, 0,262602
299,000000, 0,260508
298,000000, 0,259127
297,000000, 0,259043
296,000000, 0,256993
295,000000, 0,255807
294,000000, 0,255242
293,000000, 0,253735
292,000000, 0,253330
291,000000, 0,251633
290,000000, 0,252252
289,000000, 0,252949
288,000000, 0,254924
287,000000, 0,260033
286,000000, 0,271593
285,000000, 0,292816
284,000000, 0,329634
283,000000, 0,392990
282,000000, 0,498890
281,000000, 0,673443
280,000000, 0,951636
279,000000, 1,384318
278,000000, 2,034576
277,000000, 2,984286
276,000000, 10,000000
275,000000, 10,000000
274,000000, 10,000000
273,000000, 10,000000
272,000000, 10,000000
271,000000, 4,592177
270,000000, 5,143462
269,000000, 10,000000
268,000000, 10,000000
267,000000, 10,000000
266,000000, 10,000000
265,000000, 10,000000
264,000000, 10,000000
263,000000, 10,000000
262,000000, 10,000000
261,000000, 10,000000
260,000000, 10,000000
259,000000, 10,000000
258,000000, 10,000000
257,000000, 10,000000
256,000000, 10,000000
255,000000, 10,000000
254,000000, 10,000000
253,000000, 10,000000
252,000000, 10,000000
251,000000, 10,000000
250,000000, 10,000000
